ZONA;SEXE;ANY;MES;P01;P02;P03;P04;P05;P06;P07;P08;P09;P10;P11;P12;P13;P14;P15;P16;P17;P18
43081;2;2010;J;18,64883944;20,66426113;28,3014489;9,282366023;16,1680937;30,14593099;26,02247095;23,76310745;35,90448336;26,58537926;15,76963152;15,81730398;14,24377649;12,74714252;12,72273115;13,66014378;10,0439813;11,04226082
43081;2;2011;J;18,76992553;17,33817039;30,32278736;12,0495299;15,27016026;25,5301769;33,73826244;21,74160729;34,50539586;28,51714823;18,1545851;15,96412082;15,55072218;13,56158009;12,30476633;15,41141762;8,514960012;12,41561159
43082;0;1981;J;33,45941576;47,60520009;30,37553981;33,60092214;28,34345309;34,60927068;34,90149291;35,73743452;20,33275463;34,85064338;35,00963071;37,31281448;44,23129111;58,74173109;46,58287916;23,52673129;14,00292982;10,86006475
43082;0;1982;J;29,46359376;45,82147651;34,14701358;32,18596133;30,14824651;32,84291978;33,61171639;36,98609559;22,25645526;33,06634916;37,09593286;36,74710898;43,61831404;55,53721687;48,38739586;25,63359675;14,89457639;12,1909759
43082;0;1983;J;25,89834053;43,09441603;38,75376909;31,3118334;31,59833352;30,67288425;32,46777887;38,0177364;25,40462534;29,51903623;38,81860555;36,71028393;41,89467686;53,09953106;48,90572418;28,74464708;15,94155021;13,12029395
43082;0;1984;J;22,57615629;40,41652972;42,39981217;32,03459784;32,23584689;28,76211048;30,88223332;38,9967679;30,09463587;25,54251228;39,7965448;36,85280664;39,85873197;49,89357048;51,09161005;31,81350619;16,94829943;12,9641811
43082;0;1985;J;18,93462727;37,90250435;45,92335542;31,85938936;33,11014351;27,01209697;29,91093166;37,59244792;35,28176979;23,8958244;39,17277568;38,58386673;37,81403713;47,11486418;53,44563413;34,39281856;18,42775521;12,7675934
43082;0;1986;J;15,9808216;34,78854817;48,13358001;32,17304871;33,60459339;25,09413437;29,78522654;35,08167064;38,69007462;23,65064657;37,19464082;41,02051745;35,54268748;45,42944609;53,58874356;37,49250159;19,40570664;12,88802542
43082;0;1987;J;13,34638193;29,61331155;44,55006079;35,454249;32,50194863;25,61895053;29,25366351;33,32960905;38,36367305;23,93031444;33,94040114;42,41265485;35,34796129;44,24904348;50,99206013;38,59361211;20,5438237;12,63499051
43082;0;1988;J;11,1394552;24,96992151;40,08479394;38,89834489;31,17060641;25,91537991;27,29457785;32,08624159;38,01515917;25,40125962;29,64132344;43,23531371;35,26076926;42,56614188;48,19526556;39,43626493;21,67090807;12,30430219
43082;0;1989;J;9,214275492;20,69445756;35,85653873;41,50579025;31,23197891;25,42226502;25,48178636;29,52324859;37,4067621;28,6445905;24,76470471;43,43044883;35,42230922;40,61817315;45,45299854;41,87602616;22,60434482;11,43366815
43082;0;1990;J;7,797636782;16,5180067;32,81559184;44,73607932;30,81676622;25,11991957;24,33796822;27,55600093;34,54718993;32,07280881;22,59695748;42,3489064;36,77044242;38,86375599;42,89082681;43,84826393;23,3184645;10,60936215
43082;0;1991;J;7,692597129;13,25027402;29,4716453;46,79437899;30,8280185;25,27453864;23,45526174;27,54173592;31,34184113;33,92247781;21,78313419;40,5514166;38,80028712;36,62853733;42,27535278;44,21736737;25,25706716;10,45573299
43082;0;1992;J;9,774687464;11,53991665;25,3790262;43,78431891;33,50955268;25,63509065;25,03281697;26,97791348;29,86315936;33,91229226;22,37759679;37,53632003;39,47609876;36,25670178;42,43947563;42,86789467;26,8105578;12,46020008
43082;0;1993;J;11,73830713;10,09264495;21,74334058;40,34194427;37,1400568;26,07877594;27,1423541;25,42217586;28,89257117;34,2334206;24,28100825;33,19936507;40,23410991;36,25145322;41,51012446;41,4488078;28,47310673;15,01411306
43082;0;1994;J;13,03974569;9,230802497;19,14218344;36,00153425;40,55372034;27,55007802;27,98577992;24,88402329;27,01112367;35,11027627;27,69990515;28,36608877;39,98102715;37,17040856;40,78581225;40,96968364;31,08140272;16,84305075
43082;0;1995;J;14,29997281;8,600474701;16,23274036;32,50788422;43,33580581;28,84763498;28,52620518;24,87167008;25,61589262;33,58440482;31,17309455;25,61245568;38,41060127;40,01093418;39,16002303;39,8531949;33,82024816;19,1510493
43082;0;1996;J;15,99913358;8,35839632;13,49913317;28,90130312;45,55833933;29,53127928;29,66145301;23,93596909;25,09619001;31,5646865;33,13371163;24,3615447;37,03353631;42,37973014;36,89402876;39,80742833;35,82717816;22,04488102
43082;0;1997;J;16,23523212;9,956948067;12,67046207;26,27202298;43,2035833;31,35495429;29,35255557;24,74768846;25,15792966;30,84303435;32,82009826;24,60367506;35,78056595;41,03909531;37,65371407;40,22082532;36,03965691;23,50285393
43082;0;1998;J;16,1198112;11,42236782;12,26171135;24,19830541;39,91289683;34,47329278;29,20624968;25,58182096;24,52518829;30,76627519;33,30619279;25,39326661;32,92827248;39,05168239;38,93245352;39,45091782;36,36165665;25,06263161
43082;0;1999;J;16,47293849;12,36779742;12,18516748;22,24331949;35,93068158;37,25528596;30,29790173;25,54788084;24,36828668;29,91212595;33,99955428;27,90420187;29,0946528;36,4483165;40,36424495;38,81114482;35,98679906;26,57195072
43082;0;2000;J;17,10570499;13,34163709;12,39614172;19,8382827;33,08172546;39,49027505;30,971543;25,78522419;24,86788933;29,23944746;32,35299293;31,03025047;27,62248275;33,18947439;43,74548269;37,32957743;35,61035349;28,32086016
43082;0;2001;J;18,34349757;14,96923978;12,78831047;18,10902726;29,76777034;42,30700249;31,87400832;26,32584315;24,74652663;30,29538553;29,75995461;33,45866067;27,16916254;30,52729809;47,06894864;35,11057183;36,42537693;29,91752929
43082;0;2002;J;19,3483368;15,7018411;13,2179541;15,20771868;28,19173671;45,78609047;33,07105063;26,16986394;24,04367705;30,57018691;28,26938184;35,24998208;27,23905021;30,42248836;43,76777793;35,9130953;34,91650337;31,66891896
43082;0;2003;J;20,68520532;15,8849181;13,76112738;11,59116641;29,04172295;47,02892184;35,4371731;26,93265649;22,45374566;29,6245292;27,29324603;37,4955142;28,87611304;29,86385952;37,35919641;38,70222387;32,11734168;33,3816835
43082;0;2004;J;20,82332968;18,14497764;14,7638082;9,371180758;28,94288557;45,30350357;40,68166762;29,03632654;22,55515886;33,40299459;27,47160282;37,09645712;34,90858676;26,15798788;34,42117724;37,93831121;31,14332891;32,5021209
43082;0;2005;J;21,38744468;19,45417298;15,58453192;9,863868762;24,31947894;44,66796161;48,39100592;31,05926734;26,44894037;34,99712979;26,01604175;37,29778354;36,89742171;25,34076891;35,5166061;34,40332163;32,31561607;26,6929721
43082;0;2006;J;20,07971998;19,25700964;16,04313135;13,02776746;22,56929198;40,33115439;50,23681283;33,1120905;28,06906923;31,38969036;28,38158263;36,32186318;34,99631219;27,59059391;32,13787412;35,70142165;29,86309516;25,40433421
43082;0;2007;J;17,30598415;20,93650887;18,85896565;15,05877667;22,73560049;36,63033371;47,53547111;39,53908931;29,80816906;29,1537937;31,90205171;34,54905595;35,20180566;28,98884906;32,36974735;34,10120503;30,15669313;27,09969217
43082;0;2008;J;17,77516943;22,60484158;21,63632562;15,37959093;22,30121871;38,12368113;49,84977672;47,46306427;34,26448084;25,07664015;31,09738947;33,96092405;38,17643505;30,03611248;30,89490813;32,5870652;31,6421793;29,24302637
43082;0;2009;J;19,0161656;21,90426461;24,10537149;18,00794538;19,20665561;39,29735577;49,80528966;51,80818183;34,07907397;22,79162792;32,95811088;31,39719448;38,07162409;33,50732936;23,34330023;35,87356362;28,89877728;30,15049618
43082;0;2010;J;20,89534522;21,25239477;24,64549352;20,02929769;17,27472135;37,10137295;46,83474779;53,1541761;35,93517947;24,76274192;32,10242729;30,61146182;33,48432701;36,97703596;22,38896982;33,76951464;29,00083078;30,72029199
43082;0;2011;J;24,27906262;22,58556884;21,61191018;20,07419032;20,93493823;31,77955338;43,86514091;52,43520037;42,3596685;28,70020386;26,9066595;31,71104118;33,15119667;35,48829225;24,42252927;29,94468549;31,10230135;32,16568736
43082;1;1981;J;14,00363475;23,08459367;15,35227803;18,83714435;15,33548596;17,48547183;18,81019404;22,0559451;10,5942323;13,89527989;20,23864352;18,10979854;21,10605275;25,35201192;21,76134026;15,12371126;4,438086226;0,213114754
43082;1;1982;J;11,33191158;21,83370177;16,61599787;17,92720529;16,44775914;16,53916303;17,55413739;21,72489071;12,32026674;13,76339582;20,13215991;18,3374358;20,85305521;24,45424739;22,41803279;15,85537748;6,091792146;0,86557377
43082;1;1983;J;9,054966249;19,95528518;18,47307867;17,26468033;17,15451832;15,81055863;16,20400468;21,28740116;14,54482107;12,98690634;19,46080723;18,97723415;20,06018999;23,93865872;22,27092546;17,1564421;7,865512539;1,560655738
43082;1;1984;J;7,186039611;18,03526493;19,73533321;17,80297118;17,12802073;15,13173965;14,22357533;21,31272081;17,69538436;12,04346169;18,58551231;19,5370795;19,29022269;22,61436662;23,17896661;18,50539784;9,77650366;2,098360656
43082;1;1985;J;5,348119576;16,42727368;20,99157306;17,76364689;17,1933164;14,33127989;12,98249582;19,99202328;20,92152681;11,74092358;17,16136632;21,10069326;18,38059525;21,67690015;24,18930634;19,26899147;11,96551532;2,514754098
43082;1;1986;J;3,920096852;14,44379597;21,75568532;17,31388101;17,4693473;13,25773493;12,78899103;18,32345549;22,6440678;12,31310822;15,55460009;23,1247098;17,08068821;21,30560443;24,12321067;20,45991869;13,25908708;3,213322822
43082;1;1987;J;3,323523934;11,49520753;19,05293643;18,01205942;16,81638463;13,75155922;13,20438059;17,79119051;21,37245611;13,17948583;14,25666464;22,54813269;17,60306889;20,60375088;23,06806317;19,50960452;13,24280383;3,741742215
43082;1;1988;J;2,894886768;8,94947763;15,87854751;18,97425248;15,81574393;14,20916019;13,20700142;17,38089673;20,29329931;14,56665353;12,47566151;21,40227927;18,22286436;20,00030999;21,46498193;18,49195628;13,04281891;4,841781632
43082;1;1989;J;2,452083311;6,578228122;12,59763566;19,22727299;16,39075545;13,9873744;13,19238935;15,72187882;19,49237592;17,10681908;10,71850861;20,22130796;18,20061776;19,59369444;19,90439518;18,72497175;13,11849958;5,423728814
43082;1;1990;J;2,079848367;4,36607707;9,751999192;20,00633482;16,52273296;13,84682744;13,39838552;14,82101926;17,6173987;19,54628827;10,0838135;18,50457087;19,371404;18,96052188;18,6556993;19,01798828;12,91908005;5,769491525
43082;1;1991;J;2,561867078;2,911374458;7,656548015;20,53236733;15,67989473;14,2885672;13,32957637;15,27106847;15,53877141;20,45364008;10,09958029;16,96049453;21,05551158;17,79652605;18,3431196;18,78401122;13,38455982;6,403975994
43082;1;1992;J;4,375877827;2,652887473;6,456118023;18,5661831;16,30183637;14,46805939;14,18969795;15,07879241;14,89723318;19,2322503;11,46368722;15,75539888;20,34662577;18,28287841;18,32093007;18,45846346;12,80676856;7,917401764
43082;1;1993;J;5,956120601;2,405484945;5,510977771;16,15592799;17,57440184;14,35468905;15,67367015;14,17240165;14,50786837;18,41674538;13,33263494;14,40375572;19,41242826;18,97003245;17,96832323;17,72125292;12,50511879;10,05240965
43082;1;1994;J;6,838748;2,270058358;4,801180461;13,79116587;17,92993326;15,42240073;16,14939456;13,72188754;13,20764425;18,42748513;15,70507471;12,80187717;18,28497922;19,71826684;18,0142811;17,21433692;13,33187419;11,35913289
43082;1;1995;J;8,240321144;2,162625756;3,791057199;11,65419377;18,31842949;16,14120622;16,55999311;13,67628068;12,339224;17,09474701;18,20424977;11,85959238;16,70245399;22,24661195;17,40059564;16,40804114;14,03770605;12,80861164
43082;1;1996;J;10,12231777;2,266814825;3,039434444;9,609012081;19,13212594;16,0077029;17,68168578;12,93361338;11,98150012;15,6423343;19,74026405;11,76159191;15,19323456;24,61487603;16,39398301;16,23188627;13,96513724;14,90466711
43082;1;1997;J;9,767690418;3,596532167;3,451845449;8,879686154;17,75544682;16,35113396;17,13227736;13,49927237;11,83755905;16,02080023;18,67535495;12,62173656;15,2407834;23,03000636;17,78595234;16,49906223;14,6884413;14,33266976
43082;1;1998;J;9,097051597;4,824409102;3,899495158;8,60780216;15,71621188;17,31672271;16,59153497;14,20286119;11,51959944;16,44112291;18,35140143;13,5118219;14,83343114;20,88066898;19,39084041;16,68022387;15,2541106;13,76067242
43082;1;1999;J;8,732841933;5,641331574;4,292297928;8,545894517;13,29869366;18,14916972;17,14038371;14,19309399;11,38026208;16,17971352;18,62294171;14,96856954;13,85988344;18,25811531;20,46867385;17,04213749;15,38321337;13,5297615
43082;1;2000;J;8,41011466;6,833263884;4,640349756;8,034024455;11,46198378;18,78489638;17,40847105;14,29949692;11,61852766;16,48862553;17,22531162;16,86439918;13,62973561;15,64477481;23,12184299;16,5403306;15,5052362;13,81308682
43082;1;2001;J;8,017158067;8,731187351;4,936224586;7,559753616;9,604516164;19,81661161;17,60775369;14,98084697;11,2110524;18,27662772;14,93848145;18,4069373;14,0327748;12,82930217;26,52353766;15,4748641;15,89911087;14,12134941
43082;1;2002;J;8,511538462;9,421476727;5,421939905;6,647214854;9,991971135;21,69768863;17,48896988;14,9296758;10,1172071;19,23201565;12,86639999;19,85370501;14,39099038;12,49528732;25,2199706;16,65283667;15,3889687;13,99192089
43082;1;2003;J;9,624914258;9,527717791;5,836693854;5,471280894;12,16048028;22,86126403;17,45747634;14,88689736;8,605811966;19,35837635;10,87308613;21,90925332;14,91879053;12,94081281;20,97619022;18,70622834;14,3084759;13,67323289
43082;1;2004;J;10,19313397;10,74721761;6,824211228;5,344366563;13,38257396;22,45694252;19,56144395;16,98940446;9,684389634;20,6490805;11,24832215;20,75539752;19,48829216;11,49509979;17,82748642;20,00255909;13,21422443;12,13254831
43082;1;2005;J;10,27499257;11,38331152;9,189383096;5,860324948;11,31437256;21,01514262;24,75839609;17,33077157;13,6997319;19,67076763;13,06932552;19,30387931;22,0494883;11,47265464;16,3440367;19,41629977;13,85106383;8,062743019
43082;1;2006;J;10,77232407;9,827947761;10,58717846;6,91509434;10,23508145;16,66534496;27,98626895;15,22964386;16,27776488;15,99771703;15,9530112;18,09613854;20,6739549;13,89577296;13,37859983;19,79172358;12,93666502;6,641734417
43082;1;2007;J;11,28711451;9,834769813;10,52956853;8,464024801;10,171875;14,48443753;29,1199095;18,09313291;17,90327776;13,76360872;18,86345724;14,93007785;20,77062706;15,71924313;13,96540558;18,62982456;12,51058854;6,904998705
43082;1;2008;J;10,91164719;11,36424466;12,98909204;8,318694773;11,56134943;16,50624341;30,60680299;24,50824905;19,44905686;11,7909557;19,45424431;11,91111111;22,67643505;16,30650875;14,37313082;17,06360424;15,49183123;7,67003367
43082;1;2009;J;10,24481654;12,20729491;16,00830308;9,896138807;12,13197861;18,51971118;27,92127129;28,70114954;19,82631244;11,46361872;19,73987318;10,80321757;21,6753582;18,16973922;10,96073182;18,00370061;16,84438397;6,880888337
43082;1;2010;J;11,08155494;13,92532468;14,69505375;12,53753089;11,6333401;17,90415825;23,93770352;31,16140839;20,36647145;13,81297294;18,33396138;12,83619944;17,34037187;20,50978997;10,62192437;16,10253134;17,57537831;6,70982583
43082;1;2011;J;12,43307635;16,21419553;11,00408018;13,71662265;13,53806719;14,9967294;20,92192113;32,73067436;21,68746008;17,61082449;15,11939236;15,28886262;15,65778623;20,04586244;11,68026418;13,04437552;19,234327;8,512980611
43082;2;1981;J;19,45578101;24,52060642;15,02326178;14,76377779;13,00796713;17,12379885;16,09129887;13,68148942;9,738522331;20,95536349;14,77098719;19,20301594;23,12523836;33,38971917;24,8215389;8,403020031;9,564843597;10,64695
43082;2;1982;J;18,13168218;23,98777474;17,53101571;14,25875604;13,70048737;16,30375675;16,057579;15,26120488;9,936188523;19,30295334;16,96377295;18,40967318;22,76525883;31,08296948;25,96936307;9,778219265;8,802784241;11,32540213
43082;2;1983;J;16,84337428;23,13913085;20,28069042;14,04715307;14,4438152;14,86232562;16,26377419;16,73033524;10,85980427;16,53212989;19,35779832;17,73304978;21,83448687;29,16087234;26,63479872;11,58820498;8,07603767;11,55963821
43082;2;1984;J;15,39011668;22,38126479;22,66447896;14,23162666;15,10782616;13,63037083;16,65865799;17,68404709;12,39925151;13,49905059;21,21103249;17,31572714;20,56850928;27,27920386;27,91264344;13,30810835;7,171795766;10,86582044
43082;2;1985;J;13,58650769;21,47523067;24,93178236;14,09574247;15,91682711;12,68081708;16,92843584;17,60042464;14,36024298;12,15490082;22,01140936;17,48317347;19,43344188;25,43796403;29,25632779;15,12382709;6,462239888;10,2528393
43082;2;1986;J;12,06072475;20,3447522;26,37789469;14,8591677;16,13524609;11,83639944;16,99623551;16,75821515;16,04600682;11,33753835;21,64004073;17,89580765;18,46199927;24,12384166;29,46553289;17,0325829;6,146619559;9,6747026
43082;2;1987;J;10,022858;18,11810402;25,49712436;17,44218958;15,685564;11,86739131;16,04928292;15,53841854;16,99121694;10,75082861;19,6837365;19,86452216;17,7448924;23,6452926;27,92399696;19,08400759;7,301019874;8,893248291
43082;2;1988;J;8,244568436;16,02044388;24,20624643;19,92409241;15,35486248;11,70621972;14,08757643;14,70534486;17,72185986;10,83460609;17,16566193;21,83303444;17,0379049;22,56583189;26,73028363;20,94430865;8,628089161;7,462520556
43082;2;1989;J;6,762192181;14,11622944;23,25890307;22,27851726;14,84122346;11,43489062;12,28939701;13,80136977;17,91438618;11,53777142;14,0461961;23,20914087;17,22169146;21,02447871;25,54860336;23,15105441;9,485845239;6,00993934
43082;2;1990;J;5,717788415;12,15192963;23,06359265;24,7297445;14,29403326;11,27309213;10,9395827;12,73498167;16,92979123;12,52652054;12,51314398;23,84433553;17,39903842;19,90323411;24,23512751;24,83027565;10,39938445;4,839870622
43082;2;1991;J;5,130730051;10,33889956;21,81509728;26,26201166;15,14812377;10,98597144;10,12568537;12,27066745;15,80306972;13,46883773;11,6835539;23,59092207;17,74477554;18,83201128;23,93223318;25,43335615;11,87250734;4,051756992
43082;2;1992;J;5,398809637;8,887029172;18,92290818;25,21813581;17,20771631;11,16703126;10,84311902;11,89912107;14,96592618;14,68004196;10,91390957;21,78092115;19,12947299;17,97382337;24,11854556;24,40943121;14,00378924;4,542798314
43082;2;1993;J;5,782186528;7,687160002;16,23236281;24,18601628;19,56565496;11,72408689;11,46868395;11,24977421;14,3847028;15,81667522;10,94837331;18,79560935;20,82168165;17,28142077;23,54180123;23,72755488;15,96798794;4,961703407
43082;2;1994;J;6,200997692;6,960744139;14,34100298;22,21036838;22,62378708;12,12767729;11,83638536;11,16213575;13,80347942;16,68279114;11,99483044;15,5642116;21,69604793;17,45214172;22,77153115;23,75534672;17,74952853;5,483917861
43082;2;1995;J;6,059651666;6,437848945;12,44168316;20,85369045;25,01737632;12,70642876;11,96621207;11,1953894;13,27666862;16,48965781;12,96884478;13,7528633;21,70814728;17,76432223;21,75942739;23,44515376;19,78254211;6,342437664
43082;2;1996;J;5,876815811;6,091581495;10,45969873;19,29229104;26,42621339;13,52357638;11,97976723;11,00235571;13,11468989;15,9223522;13,39344758;12,59995279;21,84030175;17,76485411;20,50004575;23,57554206;21,86204092;7,14021391
43082;2;1997;J;6,467541704;6,3604159;9,218616618;17,39233683;25,44813648;15,00382033;12,22027821;11,24841609;13,32037061;14,82223412;14,14474331;11,9819385;20,53978255;18,00908895;19,86776173;23,72176309;21,35121561;9,170184168
43082;2;1998;J;7,022759602;6,597958721;8,36221619;15,59050325;24,19668495;17,15657007;12,61471471;11,37895977;13,00558885;14,32515228;14,95479136;11,88144471;18,09484134;18,17101341;19,54161311;22,77069395;21,10754605;11,30195919
43082;2;1999;J;7,740096556;6,726465842;7,892869547;13,69742497;22,63198792;19,10611624;13,15751802;11,35478685;12,9880246;13,73241243;15,37661257;12,93563233;15,23476936;18,19020119;19,8955711;21,76900733;20,60358569;13,04218922
43082;2;2000;J;8,695590327;6,508373206;7,755791965;11,80425824;21,61974168;20,70537867;13,56307195;11,48572727;13,24936167;12,75082193;15,12768131;14,16585129;13,99274714;17,54469958;20,6236397;20,78924683;20,10511729;14,50777334
43082;2;2001;J;10,3263395;6,238052433;7,852085879;10,54927364;20,16325418;22,49039088;14,26625463;11,34499618;13,53547423;12,01875781;14,82147316;15,05172337;13,13638774;17,69799592;20,54541098;19,63570773;20,52626606;15,79617988
43082;2;2002;J;10,83679834;6,280364372;7,796014196;8,560503824;18,19976557;24,08840184;15,58208075;11,24018814;13,92646995;11,33817126;15,40298185;15,39627707;12,84805983;17,92720104;18,54780733;19,26025863;19,52753467;17,67699807
43082;2;2003;J;11,06029106;6,357200311;7,924433524;6,119885513;16,88124267;24,16765781;17,97969676;12,04575913;13,84793369;10,26615285;16,4201599;15,58626088;13,95732251;16,92304671;16,38300619;19,99599553;17,80886578;19,70845061
43082;2;2004;J;10,63019571;7,397760031;7,939596975;4,026814195;15,56031161;22,84656105;21,12022367;12,04692208;12,87076923;12,75391409;16,22328067;16,3410596;15,4202946;14,66288809;16,59369082;17,93575212;17,92910448;20,36957259
43082;2;2005;J;11,11245211;8,070861459;6,395148821;4,003543814;13,00510638;23,65281899;23,63260983;13,72849577;12,74920847;15,32636216;12,94671623;17,99390423;14,84793341;13,86811427;19,1725694;14,98702186;18,46455224;18,63022908
43082;2;2006;J;9,307395905;9,429061883;5,455952887;6,112673123;12,33421053;23,66580943;22,25054388;17,88244664;11,79130435;15,39197333;12,42857143;18,22572464;14,32235729;13,69482095;18,75927429;15,90969807;16,92643014;18,76259979
43082;2;2007;J;6,018869638;11,10173906;8,329397122;6,594751866;12,56372549;22,14589618;18,41556161;21,4459564;11,9048913;15,39018498;13,03859447;19,6189781;14,4311786;13,26960593;18,40434177;15,47138047;17,64610459;20,19469346
43082;2;2008;J;6,863522244;11,24059692;8,64723358;7,060896157;10,73986928;21,61743772;19,24297373;22,95481522;14,81542398;13,28568445;11,64314516;22,04981294;15,5;13,72960373;16,52177731;15,52346096;16,15034807;21,5729927
43082;2;2009;J;8,771349057;9,696969697;8,097068414;8,111806568;7,074677003;20,77764459;21,88401837;23,10703229;14,25276153;11,3280092;13,2182377;20,59397691;16,39626589;15,33759014;12,38256841;17,86986301;12,05439331;23,26960784
43082;2;2010;J;9,813790283;7,327070093;9,950439772;7,4917668;5,641381254;19,1972147;22,89704427;21,99276771;15,56870802;10,94976898;13,76846591;17,77526238;16,14395514;16,46724599;11,76704545;17,6669833;11,42545247;24,01046616
43082;2;2011;J;11,84598627;6,371373308;10,60783;6,357567666;7,396871036;16,78282398;22,94321978;19,70452601;20,67220842;11,08937937;11,78726714;16,42217856;17,49341044;15,44242981;12,74226509;16,90030997;11,86797435;23,65270675
43083;0;1981;J;6,056498547;10,7248583;8,17328089;13,80797509;11,40517699;8,964356171;5,412159563;8,648268112;10,90670649;9,946652796;5,408119221;9,91696084;9,180762619;10,56108356;11,94612943;10,81659179;1,439647927;3,056993855
43083;0;1982;J;6,434055247;9,880657687;8,575584751;12,7617857;12,59328434;8,831326969;6,66740275;7,626377696;10,50492123;9,670219861;6,684715426;9,47557267;9,806782025;9,329237247;11,3234909;9,918494048;2,892680742;3,078381951
43083;0;1983;J;6,691304658;8,942784164;9,126569006;11,63251628;13,69171803;8,688551789;7,863591008;6,514130789;10,67157043;9,13556719;7,886845812;9,130035216;10,19712176;8,426615663;10,50308846;9,124428186;4,465880385;3,007335819
43083;0;1984;J;6,763472845;7,931972261;9,783389695;10,70463997;14,63089216;8,50580747;9,10972625;5,308716821;11,29063804;8,266621916;9,065929216;8,764942621;10,6129755;7,47927687;9,662822862;8,389289759;6,154721526;2,90462031
43083;0;1985;J;6,876048679;6,828486661;10,46508114;9,750500084;15,40575686;8,332935618;10,64135489;3,999539286;11,4284099;7,881637563;10,15266726;8,339668551;10,98658907;6,54681074;8,76538099;7,629002308;7,884746116;2,933844371
43083;0;1986;J;6,811452631;6,079973602;10,99986448;9,103315302;16,00624427;8,481377584;11,74325129;3,164778653;10,89082776;8,167628301;11,14841886;8,303061642;11,02995861;6,249936722;7,72426049;7,107518748;8,874097677;3,040091187
43083;0;1987;J;6,101669484;6,488325336;10,87819176;9,523490909;15,75005142;9,838590902;10,88395807;3,921766638;10,20420036;8,724696439;11,86110901;9,685815422;10,8335735;7,13395753;6,923384851;7,211956937;8,200293877;3,638300958
43083;0;1988;J;5,415702536;6,763667908;10,83775664;10,02739956;15,39136003;11,12101346;9,889132644;4,685584795;9,53866556;9,741181878;12,21066683;10,89349894;10,74314929;7,849507688;6,354302007;7,293560004;7,920192811;4,312032889
43083;0;1989;J;4,823300938;6,847752966;10,68205153;10,73359544;15,31632155;12,19085668;8,832983354;5,454961496;8,727116801;11,37108169;11,92716866;12,09921518;10,52806291;8,716163735;5,803978683;7,248115794;7,659559548;4,86178439
43083;0;1990;J;4,289966019;6,897289704;10,32653859;11,40688638;15,22134349;13,2715954;7,753620351;6,367801251;7,706081649;12,58836566;12,2118437;13,33700983;10,21397349;9,585813066;5,251381363;7,162538548;7,305947301;5,472346392
43083;0;1991;J;3,778591701;6,801943001;9,956229745;11,83578064;15,00602897;13,92085282;7,304416442;7,043098811;7,071923872;12,71319739;13,06941348;13,85362553;10,18833587;9,914858056;5,238140397;6,75879764;7,04175907;5,942889837
43083;0;1992;J;3,343384904;6,200251752;9,84055066;11,476635;14,97253818;13,57243477;8,153859505;7,042844772;7,246444303;11,69449144;13,26036186;12,96052103;10,77356167;9,752008424;5,753504707;6,162079752;6,555934231;5,897747899
43083;0;1993;J;2,946337867;5,582443956;9,661279731;11,0300261;15,05551317;13,28739022;8,906055549;7,031745858;7,365069358;10,60025966;14,15733308;11,729122;11,31522856;9,614579269;6,11052688;5,832515153;5,956839951;5,945354014
43083;0;1994;J;2,61730145;5,010945622;9,281614464;10,44572146;15,52117753;13,02454985;9,561526658;7,039520597;7,473502879;9,448575851;15,83853223;10,16342009;11,89585265;9,420246014;6,494441643;5,494091186;5,354827646;5,862610864
43083;0;1995;J;2,312068672;4,462053623;8,989732112;9,714108815;16,22567937;12,5794478;10,26121972;7,060352639;7,7430057;8,093763255;16,88238366;9,244029706;12,47840208;9,229848405;6,800463723;5,133478568;4,664087379;5,905741865
43083;0;1996;J;2,093763068;4,016424668;8,752986032;9,042124747;16,73131749;12,08572556;10,87956307;7,212399457;8,013613857;7,045381717;16,80828386;9,221397548;12,79872203;9,091965053;7,005694362;5,040851182;4,080481364;6,001602239
43083;0;1997;J;2,546529304;4,30256478;7,883545381;9,298079911;15,54307271;11,9557784;10,85649677;8,464386125;8,127769462;7,210553262;15,06632317;10,18064908;12,13368818;9,656842243;7,261678107;5,346685933;4,599135883;5,822757646
43083;0;1998;J;3,012481463;4,62512513;7,093367496;9,452712741;14,20739352;12,00569802;10,81748595;9,761740479;8,259370867;7,255619556;13,37587134;11,65863771;11,12080824;10,26739379;7,516433659;5,557278287;5,216062419;5,671778344
43083;0;1999;J;3,478638016;5,063859373;6,452987972;9,449291477;12,78839584;12,43119561;10,73877076;11,04383002;8,436109165;7,34704615;11,57116567;13,8878168;9,74564426;10,8911027;7,727928478;5,730897047;5,865961175;5,239642232
43083;0;2000;J;4,047104194;5,514410228;5,810343224;9,490186782;11,21468881;13,011317;10,72411342;12,22941868;8,655672204;7,601747168;9,555025763;15,66355369;9,04641021;11,36627142;7,915463716;5,869072776;6,520685773;4,711559329
43083;0;2001;J;4,850596465;5,967375275;5,210343557;9,837251853;9,647362575;13,89009763;10,85108148;13,51404864;8,878052205;7,924788578;7,620790824;16,80411582;9,033658611;11,85610439;7,996184858;5,958944105;7,601809394;4,143927255
43083;0;2002;J;7,202098114;6,05446163;5,876972097;8,467700581;9,415284843;14,46490559;10,98301319;12,99976311;10,59701558;8,002464189;6,747605261;15,58273871;11,15334037;12,20582895;8,916206024;5,377254546;8,942524966;3,305963019
43083;0;2003;J;10,59679008;5,983273525;7,161714389;6,080748086;9,711474997;14,71594905;11,2899273;11,51142126;13,2333447;7,886873015;6,216168774;13,09354385;15,29828242;12,06229668;10,26074839;4,450855941;10,18738314;2,39929588
